strategy,trade_date,order_id,symbol,side,signal_date,execution_date,planned_shares,planned_price,planned_notional,planned_fee,filled_shares,filled_price,gross_amount,cost,order_status,reject_reason,remaining_shares,reason,cost_rate,lot_size,cash_after,open_weight_drift_bps,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,risk_event_triggered,risk_event_types,missing_cap_risk_label,missed_risk_event
vls_mom_contrarian_v1_frozen,2024-01-03,2024-01-02:000042:BUY,000042,BUY,2024-01-02,2024-01-03,8000,6.18,49440.0,37.08,8000,5.645639999999999,45165.119999999995,33.873839999999994,FILLED,,0,strict_t1_execution,0.00075,100,454801.00616,-96.69760000000014,0.10715051499459348,0.0,0.0,0.10715051499459348,43721.87200000009,0,0.089247325348503,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-01-03,2024-01-02:000809:BUY,000809,BUY,2024-01-02,2024-01-03,14600,3.42,49932.0,37.449,14600,3.1031,45305.26,33.978945,FILLED,,0,strict_t1_execution,0.00075,100,409461.767215,-93.89480000000006,0.10715051499459348,0.0,0.0,0.10715051499459348,43721.87200000009,0,0.089247325348503,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-01-03,2024-01-02:001223:BUY,001223,BUY,2024-01-02,2024-01-03,700,66.726,46708.2,35.03115,700,60.72065999999999,42504.46199999999,31.878346499999996,FILLED,,0,strict_t1_execution,0.00075,100,366925.4268685,-149.9107600000002,0.10715051499459348,0.0,0.0,0.10715051499459348,43721.87200000009,0,0.089247325348503,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-01-03,2024-01-02:002193:BUY,002193,BUY,2024-01-02,2024-01-03,6600,7.546000000000001,49803.600000000006,37.352700000000006,6600,6.886879999999999,45453.40799999999,34.09005599999999,FILLED,,0,strict_t1_execution,0.00075,100,321437.92881250003,-90.93184000000032,0.10715051499459348,0.0,0.0,0.10715051499459348,43721.87200000009,0,0.089247325348503,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-01-03,2024-01-02:002853:BUY,002853,BUY,2024-01-02,2024-01-03,3400,14.377,48881.8,36.661350000000006,3400,13.103089999999998,44550.505999999994,33.412879499999995,FILLED,,0,strict_t1_execution,0.00075,100,276854.009933,-108.98988000000013,0.10715051499459348,0.0,0.0,0.10715051499459348,43721.87200000009,0,0.089247325348503,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-01-03,2024-01-02:600638:BUY,600638,BUY,2024-01-02,2024-01-03,8700,5.72,49764.0,37.323,8700,5.23523,45546.501,34.15987575,FILLED,,0,strict_t1_execution,0.00075,100,231273.34905725002,-89.06998000000013,0.10715051499459348,0.0,0.0,0.10715051499459348,43721.87200000009,0,0.089247325348503,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-01-03,2024-01-02:603190:BUY,603190,BUY,2024-01-02,2024-01-03,1500,32.58,48870.0,36.6525,1500,29.6296,44444.4,33.3333,FILLED,,0,strict_t1_execution,0.00075,100,186795.61575725002,-111.11200000000002,0.10715051499459348,0.0,0.0,0.10715051499459348,43721.87200000009,0,0.089247325348503,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-01-03,2024-01-02:603511:BUY,603511,BUY,2024-01-02,2024-01-03,2800,17.325000000000003,48510.00000000001,36.38250000000001,2800,15.715699999999998,44003.95999999999,33.00297,FILLED,,0,strict_t1_execution,0.00075,100,142758.65278725003,-119.92080000000016,0.10715051499459348,0.0,0.0,0.10715051499459348,43721.87200000009,0,0.089247325348503,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-01-03,2024-01-02:605069:BUY,605069,BUY,2024-01-02,2024-01-03,4400,11.13,48972.0,36.729,4400,10.130119999999998,44572.52799999999,33.429396,FILLED,,0,strict_t1_execution,0.00075,100,98152.69539125005,-108.54944000000019,0.10715051499459348,0.0,0.0,0.10715051499459348,43721.87200000009,0,0.089247325348503,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-01-03,2024-01-02:605080:BUY,605080,BUY,2024-01-02,2024-01-03,2100,23.34,49014.0,36.7605,2100,21.25123,44627.583,33.47068725,FILLED,,0,strict_t1_execution,0.00075,100,53491.641704000045,-107.44834000000009,0.10715051499459348,0.0,0.0,0.10715051499459348,43721.87200000009,0,0.089247325348503,0,0,0,,0,0
