trade_date,market_avg_liquidity,market_avg_score,market_bs_ratio,market_hs300_ret_20,market_hs300_pct_chg,amount,market_amount_ratio_20,market_liquidity_bucket,index_bucket
2024-01-02,-0.04441464400625061,0.02055769772297323,0.0,0.0,0.0,802312130.297,,normal_liquidity,index_neutral
2024-01-03,-0.045018705219562596,0.021451234923714133,0.0,0.0,0.0,749214454.025,,normal_liquidity,index_neutral
2024-01-04,-0.04645944104771935,0.02249895406745533,0.0,0.0,0.0,682980684.404,,normal_liquidity,index_neutral
2024-01-05,-0.04791311099359581,0.02407631403262444,0.0,0.0,0.0,747091041.889,,normal_liquidity,index_neutral
2024-01-08,-0.05059299046770108,0.026240406970780353,0.0,0.0,0.0,663128938.243,,normal_liquidity,index_neutral
2024-01-09,-0.05068165585102827,0.026123563894912365,0.0,0.0,0.0,680054067.468,,normal_liquidity,index_neutral
2024-01-10,-0.053361551438157344,0.02674490214343802,0.0,0.0,0.0,648563278.867,,normal_liquidity,index_neutral
2024-01-11,-0.05585271289533989,0.0250527727994659,0.0,0.0,0.0,711927619.347,,normal_liquidity,index_neutral
2024-01-12,-0.05669085469553675,0.0236373792942719,0.0,0.0,0.0,679406506.39,,normal_liquidity,index_neutral
2024-01-15,-0.056905076200574604,0.02369463121791545,0.0,0.0,0.0,610431881.278,0.8751572786312023,normal_liquidity,index_neutral
2024-01-16,-0.05625975298365677,0.02349684703713286,0.0,0.0,0.0,688631109.152,0.9884130345159763,normal_liquidity,index_neutral
2024-01-17,-0.05810488978613527,0.027529549467852195,0.0,0.0,0.0,641957570.13,0.9274945528942907,normal_liquidity,index_neutral
2024-01-18,-0.05746985134057341,0.028156408552372583,0.0,0.0,0.0,867245407.631,1.2290699095323285,high_liquidity,index_neutral
2024-01-19,-0.0601427555676588,0.033328591131467716,0.0,0.0,0.0,673383694.286,0.9574504681248471,normal_liquidity,index_neutral
2024-01-22,-0.059189352548457475,0.033310932969641605,0.0,0.0,0.0,797431148.035,1.1238009638596635,normal_liquidity,index_neutral
2024-01-23,-0.05962792637229681,0.0335304870812384,0.0,0.0,0.0,706114862.835,0.9954152277717506,normal_liquidity,index_neutral
2024-01-24,-0.0567466786584371,0.032742571552462726,0.0,0.0,0.0,769944820.824,1.0799717158898994,normal_liquidity,index_neutral
2024-01-25,-0.056059339298644144,0.03132492526168154,0.0,0.0,0.0,892478376.902,1.234571425273033,high_liquidity,index_neutral
2024-01-26,-0.05707261510946299,0.034336286214219254,0.0,0.0,0.0,828706932.938,1.1375931347648423,normal_liquidity,index_neutral
2024-01-29,-0.05727240277021593,0.03512244915697689,0.0,0.0,0.0,805890886.895,1.1004255362454056,normal_liquidity,index_neutral
2024-01-30,-0.05735693960316986,0.034703605594720396,0.0,0.0,0.0,664292551.106,0.9157050605000566,normal_liquidity,index_neutral
2024-01-31,-0.057760312430932687,0.0356517053370681,0.0,0.0,0.0,758490273.772,1.0448854536479946,normal_liquidity,index_neutral
2024-02-01,-0.056159375093337176,0.033317293602531724,0.0,0.0,0.0,703832668.164,0.9681993151358501,normal_liquidity,index_neutral
2024-02-02,-0.056267579571989496,0.034349902114862364,0.0,0.0,0.0,806572752.984,1.1050088194746923,normal_liquidity,index_neutral
2024-02-05,-0.0561346890819564,0.037340749902021124,0.0,0.0,0.0,878143198.248,1.1855985709387697,normal_liquidity,index_neutral
2024-02-06,-0.056400692464751594,0.03301195361842546,0.0,0.0,0.0,927825014.488,1.232067389194905,high_liquidity,index_neutral
2024-02-07,-0.05576028833394607,0.03156232632477005,0.0,0.0,0.0,1024399442.151,1.3271909832507562,high_liquidity,index_neutral
2024-02-08,-0.056825776207769844,0.029425060987506545,0.0,0.0,0.0,1015450725.112,1.290228836469464,high_liquidity,index_neutral
2024-02-19,-0.05592559542872653,0.029895547283623102,0.0,0.0,0.0,955439078.345,1.1930563993492178,normal_liquidity,index_neutral
2024-02-20,-0.05577483540661442,0.029750070368903255,0.0,0.0,0.0,790697350.544,0.9763547225211509,normal_liquidity,index_neutral
2024-02-21,-0.05566749189427857,0.02959726226743526,0.0,0.0,0.0,979717847.431,1.1884000239342052,normal_liquidity,index_neutral
2024-02-22,-0.054970285257783455,0.027509136002596513,0.0,0.0,0.0,822017782.085,0.9863380039022784,normal_liquidity,index_neutral
2024-02-23,-0.055496756456456735,0.02553992055811157,0.0,0.0,0.0,920958017.406,1.1015066679460899,normal_liquidity,index_neutral
2024-02-26,-0.05427196776794718,0.0218009693688333,0.0,0.0,0.0,987039229.702,1.1588066503718457,normal_liquidity,index_neutral
2024-02-27,-0.05376444653531001,0.019618390199729073,0.0,0.0,0.0,992199411.264,1.1516973279216236,normal_liquidity,index_neutral
2024-02-28,-0.053924058597064,0.024743223515967274,0.0,0.0,0.0,1355161441.033,1.5159034632045425,high_liquidity,index_neutral
2024-02-29,-0.05500643746482365,0.020883581204033153,0.0,0.0,0.0,1052728095.883,1.1592618819124432,normal_liquidity,index_neutral
2024-03-01,-0.05538490556972367,0.02006404706134216,0.0,0.0,0.0,1056533675.887,1.15303734547969,normal_liquidity,index_neutral
2024-03-04,-0.0541797696026459,0.01629127004489006,0.0,0.0,0.0,1076453502.925,1.159106929123836,normal_liquidity,index_neutral
2024-03-05,-0.05322527011955442,0.01656912926711541,0.0,0.0,0.0,1067611917.233,1.13361290228078,normal_liquidity,index_neutral
2024-03-06,-0.052274876008436263,0.014663093319151487,0.0,0.0,0.0,932029038.45,0.9757780235409781,normal_liquidity,index_neutral
2024-03-07,-0.05171019379140701,0.01210522610154543,0.0,0.0,0.0,980582433.059,1.0148124306905046,normal_liquidity,index_neutral
2024-03-08,-0.05259653779378781,0.011766086608576962,0.0,0.0,0.0,857287886.746,0.8802244298480489,normal_liquidity,index_neutral
2024-03-11,-0.05145278351305961,0.007009201156649531,0.0,0.0,0.0,1002526711.669,1.0190971394550707,normal_liquidity,index_neutral
2024-03-12,-0.0497925609315027,-0.003115986578020144,0.0,0.0,0.0,1141637269.306,1.1451703562916695,normal_liquidity,index_neutral
2024-03-13,-0.048895550801719236,-0.0012764907258381024,0.0,0.0,0.0,1051584934.815,1.0483321806774544,normal_liquidity,index_neutral
2024-03-14,-0.04903977691746871,-0.0008304278347120917,0.0,0.0,0.0,1004900175.753,1.0027664629681252,normal_liquidity,index_neutral
