trade_date,market_avg_liquidity,market_avg_score,market_bs_ratio,market_hs300_ret_20,market_hs300_pct_chg,amount,market_amount_ratio_20,market_liquidity_bucket,index_bucket
2020-04-30,-0.024741377494047995,0.0017940469393644995,0.0,0.0,0.0,659718599.032,,normal_liquidity,index_neutral
2020-05-06,-0.02364487711937755,0.0012492341360216261,0.0,0.0,0.0,701531590.704,,normal_liquidity,index_neutral
2020-05-07,-0.022931621874281608,0.0008608186581099629,0.0,0.0,0.0,647382249.594,,normal_liquidity,index_neutral
2020-05-08,-0.02373585547184363,0.0010899245411269136,0.0,0.0,0.0,667281756.941,,normal_liquidity,index_neutral
2020-05-11,-0.023725058189784713,0.00132443586289545,0.0,0.0,0.0,666530751.746,,normal_liquidity,index_neutral
2020-05-12,-0.02152227685257735,0.0010763154662292915,0.0,0.0,0.0,583057108.485,,normal_liquidity,index_neutral
2020-05-13,-0.022205536270406032,-0.0005267687317937236,0.0,0.0,0.0,565257272.484,,normal_liquidity,index_neutral
2020-05-14,-0.0192922207532986,-0.0022122731079191283,0.0,0.0,0.0,592039050.023,,normal_liquidity,index_neutral
2020-05-15,-0.020095552173177742,-0.0015373998254205824,0.0,0.0,0.0,610006780.448,,normal_liquidity,index_neutral
2020-05-18,-0.02042793221629855,0.0003440158510632474,0.0,0.0,0.0,713934787.94,1.1143495659287141,normal_liquidity,index_neutral
2020-05-19,-0.020964133628444584,8.596112964735614e-05,0.0,0.0,0.0,627546893.312,0.9813384046955117,normal_liquidity,index_neutral
2020-05-20,-0.020769679995578123,2.8019076386900048e-05,0.0,0.0,0.0,669680638.291,1.0431206623596911,normal_liquidity,index_neutral
2020-05-21,-0.020163508750690822,0.001628072442541137,0.0,0.0,0.0,610266331.861,0.9542024550511686,normal_liquidity,index_neutral
2020-05-22,-0.020083383181974734,0.002431059799509454,0.0,0.0,0.0,577743112.894,0.9096293939886141,normal_liquidity,index_neutral
2020-05-25,-0.021697134120862157,0.0031610551571378638,0.0,0.0,0.0,477635768.502,0.7646566366025712,low_liquidity,index_neutral
2020-05-26,-0.0215914329844342,0.001084452383305324,0.0,0.0,0.0,516501859.539,0.8359229209136245,normal_liquidity,index_neutral
2020-05-27,-0.022387355699126445,0.0015799753036007426,0.0,0.0,0.0,558428684.394,0.9089231975031776,normal_liquidity,index_neutral
2020-05-28,-0.021329913467019016,0.0016638767886350196,0.0,0.0,0.0,562175983.241,0.9193627543867807,normal_liquidity,index_neutral
2020-05-29,-0.020340286633043585,-0.0002551150863033305,0.0,0.0,0.0,555038271.754,0.9121214634856639,normal_liquidity,index_neutral
2020-06-01,-0.021478795857661537,0.00022597091702609618,0.0,0.0,0.0,739826501.897,1.2028150233548032,high_liquidity,index_neutral
2020-06-02,-0.02059816661825925,-0.0007750003335303723,0.0,0.0,0.0,749262222.429,1.2093527653327591,high_liquidity,index_neutral
2020-06-03,-0.020356602799172212,0.0005641659991696848,0.0,0.0,0.0,754452134.707,1.2125509721231704,high_liquidity,index_neutral
2020-06-04,-0.020362538413066514,-0.00022076570683541595,0.0,0.0,0.0,631104560.884,1.0156360102038715,normal_liquidity,index_neutral
2020-06-05,-0.019825127211009146,-0.0006324135174281884,0.0,0.0,0.0,612495733.478,0.9900533473340122,normal_liquidity,index_neutral
2020-06-08,-0.019687895211353616,-0.00038221414719082536,0.0,0.0,0.0,667296268.555,1.0785675651053717,normal_liquidity,index_neutral
2020-06-09,-0.019247846220249616,3.888445004666264e-05,0.0,0.0,0.0,603847324.191,0.9743763227702986,normal_liquidity,index_neutral
2020-06-10,-0.019847398425452047,0.0005315546094909127,0.0,0.0,0.0,598784406.57,0.9636001984824079,normal_liquidity,index_neutral
2020-06-11,-0.02052227891843079,-4.651090972524395e-05,0.0,0.0,0.0,703977405.061,1.1227704732990271,normal_liquidity,index_neutral
2020-06-12,-0.020663522783882872,0.0001771728304133315,0.0,0.0,0.0,682990870.382,1.0829959960078326,normal_liquidity,index_neutral
2020-06-15,-0.02104551650626736,-0.0017968473570668976,0.0,0.0,0.0,740278104.549,1.1713879206584212,normal_liquidity,index_neutral
2020-06-16,-0.019745563792883197,-0.0014425759967041823,0.0,0.0,0.0,695195207.279,1.0941941062431084,normal_liquidity,index_neutral
2020-06-17,-0.01974491057395941,-0.0019491517245560626,0.0,0.0,0.0,719535132.514,1.1280777443849554,normal_liquidity,index_neutral
2020-06-18,-0.019725627911559667,-0.002465598148515889,0.0,0.0,0.0,739270402.65,1.1474151552474963,normal_liquidity,index_neutral
2020-06-19,-0.01879424996312503,-0.0028518898929986197,0.0,0.0,0.0,758696977.376,1.1612595833838404,normal_liquidity,index_neutral
2020-06-22,-0.019907366725997192,-0.004778397177123847,0.0,0.0,0.0,808091823.972,1.2063547839836732,high_liquidity,index_neutral
2020-06-23,-0.018401009012539184,-0.0037227340978400816,0.0,0.0,0.0,738736183.737,1.0848225570210823,normal_liquidity,index_neutral
2020-06-24,-0.018403217931547287,-0.005064836374369343,0.0,0.0,0.0,710215645.943,1.0314453003374193,normal_liquidity,index_neutral
2020-06-29,-0.018282070360245876,-0.005749797979988489,0.0,0.0,0.0,699804609.344,1.0062688207508539,normal_liquidity,index_neutral
2020-06-30,-0.017502014405556078,-0.006779302105975309,0.0,0.0,0.0,730669373.497,1.0375487536711265,normal_liquidity,index_neutral
2020-07-01,-0.015326593136879924,-0.00546148650283219,0.0,0.0,0.0,887495434.781,1.2471655062282307,high_liquidity,index_neutral
2020-07-02,-0.015858770007724763,-0.004506530176596678,0.0,0.0,0.0,1051981046.88,1.4475224423002504,high_liquidity,index_neutral
2020-07-03,-0.015051420707010647,-0.0036447363742013444,0.0,0.0,0.0,1139139632.199,1.52703713652545,high_liquidity,index_neutral
2020-07-06,-0.016339987526944322,-0.0024515591941449448,0.0,0.0,0.0,1520867299.039,1.9240076063642177,high_liquidity,index_neutral
2020-07-07,-0.016428204720751995,-0.0034421947136279284,0.0,0.0,0.0,1693170161.136,2.0049328827571666,high_liquidity,index_neutral
2020-07-08,-0.016576777585224488,-0.00394092664836785,0.0,0.0,0.0,1496261301.287,1.6888770210776167,high_liquidity,index_neutral
2020-07-09,-0.016368007421960137,-0.005003385754597661,0.0,0.0,0.0,1674677294.937,1.7825350777675384,high_liquidity,index_neutral
2020-07-10,-0.015819874790159765,-0.006285343991550878,0.0,0.0,0.0,1568389570.993,1.5874835470689992,high_liquidity,index_neutral
2020-07-13,-0.017392513562508167,-0.005369856797411227,0.0,0.0,0.0,1629629823.08,1.5756560484968443,high_liquidity,index_neutral
2020-07-14,-0.017586860988939974,-0.00485266678686808,0.0,0.0,0.0,1661972684.005,1.5343119668550396,high_liquidity,index_neutral
2020-07-15,-0.01760184371899348,-0.002762277720742328,0.0,0.0,0.0,1531332425.172,1.363904182917607,high_liquidity,index_neutral
2020-07-16,-0.01844600695175408,-0.0008966084503246526,0.0,0.0,0.0,1466081683.683,1.2624477013053814,high_liquidity,index_neutral
2020-07-17,-0.019118189931442944,-4.259070277222242e-05,0.0,0.0,0.0,1089642731.99,0.9235776475416736,normal_liquidity,index_neutral
2020-07-20,-0.01748711490738973,-4.247856596374652e-05,0.0,0.0,0.0,1165406337.438,0.9702719381494824,normal_liquidity,index_neutral
2020-07-21,-0.018557075709121986,-0.00023724118934848092,0.0,0.0,0.0,1077864491.597,0.8856213552900686,normal_liquidity,index_neutral
2020-07-22,-0.019148310413370655,0.00021046855048216357,0.0,0.0,0.0,1169080894.7220001,0.9465315218300653,normal_liquidity,index_neutral
2020-07-23,-0.019040891227386402,0.00015891005711792121,0.0,0.0,0.0,1215504970.559,0.9654838741667227,normal_liquidity,index_neutral
2020-07-24,-0.02024714603581138,0.0014403791616186175,0.0,0.0,0.0,1303991304.842,1.01190639294409,normal_liquidity,index_neutral
2020-07-27,-0.021046340496138696,0.0035683581117007344,0.0,0.0,0.0,907939246.902,0.6989229301089964,low_liquidity,index_neutral
2020-07-28,-0.020073223800062934,0.003751970689448085,0.0,0.0,0.0,878453604.689,0.6724004545686425,low_liquidity,index_neutral
2020-07-29,-0.02196691668500663,0.0020970174732180295,0.0,0.0,0.0,1024283028.085,0.7799405431404928,low_liquidity,index_neutral
2020-07-30,-0.020672599025057456,0.0018552197895819846,0.0,0.0,0.0,1068374961.322,0.8130069113096452,normal_liquidity,index_neutral
2020-07-31,-0.022222484530012333,0.0008837909207181808,0.0,0.0,0.0,1119577175.64,0.8526051467974372,normal_liquidity,index_neutral
2020-08-03,-0.024661562799934852,-3.6406506566470266e-05,0.0,0.0,0.0,1303789812.128,1.0011661449217018,normal_liquidity,index_neutral
2020-08-04,-0.023516026478529743,0.001575791591826932,0.0,0.0,0.0,1340813092.831,1.0437158960188775,normal_liquidity,index_neutral
2020-08-05,-0.024155968934319035,0.0009116665409860881,0.0,0.0,0.0,1168554512.704,0.9213782331113217,normal_liquidity,index_neutral
2020-08-06,-0.023401355725065163,0.0014597516357868355,0.0,0.0,0.0,1259781330.961,1.009825987163544,normal_liquidity,index_neutral
2020-08-07,-0.024246139317661113,0.003302316912784482,0.0,0.0,0.0,1232422003.783,1.0013790231320134,normal_liquidity,index_neutral
2020-08-10,-0.024110411408205273,0.00422795218713631,0.0,0.0,0.0,1127855573.758,0.935485906558224,normal_liquidity,index_neutral
2020-08-11,-0.024534001617019126,0.004906957795636784,0.0,0.0,0.0,1105517322.965,0.9386184544092857,normal_liquidity,index_neutral
