strategy,trade_date,symbol,name,industry,shares,entry_date,holding_trade_days,close,market_value,weight
vls_mom_contrarian_v1_frozen,2020-08-31,000530,,机械基件,11500,2020-08-31,1,3.99,45885.0,0.09116766667226016
vls_mom_contrarian_v1_frozen,2020-08-31,000782,,化纤,12600,2020-08-31,1,3.57,44982.0,0.08937352037161614
vls_mom_contrarian_v1_frozen,2020-08-31,000980,,汽车配件,35700,2020-08-31,1,1.29,46053.0,0.0915014613328451
vls_mom_contrarian_v1_frozen,2020-08-31,002086,,渔业,24100,2020-08-31,1,1.79,43139.0,0.08571171347008023
vls_mom_contrarian_v1_frozen,2020-08-31,002765,,元器件,9000,2020-08-31,1,5.3,47700.0,0.09477384113036526
vls_mom_contrarian_v1_frozen,2020-08-31,600215,,专用机械,8700,2020-08-31,1,5.22,45414.0,0.09023184949883455
vls_mom_contrarian_v1_frozen,2020-08-31,600302,,纺织机械,10000,2020-08-31,1,4.55,45500.0,0.09040272057508636
vls_mom_contrarian_v1_frozen,2020-08-31,600858,,百货,7100,2020-08-31,1,6.62,47002.0,0.09338700379055405
vls_mom_contrarian_v1_frozen,2020-08-31,601113,,化纤,14800,2020-08-31,1,3.1,45880.0,0.09115773230736181
vls_mom_contrarian_v1_frozen,2020-08-31,603518,,服饰,6500,2020-08-31,1,6.96,45240.0,0.08988613360037158
vls_mom_contrarian_v1_frozen,2020-09-01,000530,,机械基件,11500,2020-08-31,2,4.03,46345.0,0.09255275588288533
vls_mom_contrarian_v1_frozen,2020-09-01,000782,,化纤,12600,2020-08-31,2,3.57,44982.0,0.08983079221326892
vls_mom_contrarian_v1_frozen,2020-09-01,000980,,汽车配件,35700,2020-08-31,2,1.28,45696.0,0.09125667780395573
vls_mom_contrarian_v1_frozen,2020-09-01,002086,,渔业,24100,2020-08-31,2,1.73,41693.0,0.08326253211835448
vls_mom_contrarian_v1_frozen,2020-09-01,002765,,元器件,9000,2020-08-31,2,5.1,45900.0,0.09166407368700911
